Group num: 0, TC(X;Y_j): 7.701
burlywood_6, 0.000
lightcoral_1, 0.000
palegreen_5, 0.000
Y27, 0.000
blanchedalmond_0, 0.000
Y16, 0.000
hotpink_3, 0.000
Y15, 0.000
mistyrose_1, 0.000
indianred_10, 0.000
Y28, 0.000
Y20, 0.000
Y6, 0.000
firebrick_10, 0.000
Y2, 0.000
Y24, 0.000
darkolivegreen_1, 0.000
indigo_1, 0.000
Y25, 0.000
Y26, 0.000
Y8, 0.000
